,Unnamed: 0.1,Unnamed: 0,db_id,original_sql,rewritten_sql,activated_rules,latency_org,latency_new,original_logical_plan
2420,,1259,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1969;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1969) AS t162 INNER JOIN movie_info AS movie_info61 ON t162.id = movie_info61.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t162.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],1.457579613,1.392164628,
2421,227.0,227,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1994 AND mi.info_type_id>16 AND mi_idx.info_type_id>99;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1994) AS t276 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 16) AS t277 ON t276.id = t277.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t278 ON t276.id = t278.movie_id,['FILTER_INTO_JOIN'],1.942485332,1.928785642,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2422,,1429,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2005 AND mi.info_type_id>4;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2010) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],0.719168901,0.684873343,
2423,,340,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2010 AND mi.info_type_id=16 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year = 2008) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id > 1) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],2.079502106,1.945028385,
2424,582.0,582,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2011 AND mi.info_type_id>16;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 2011) AS t222 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 16) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],2.83953166,2.811460257,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2425,,1127,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1982 AND mi.info_type_id<8;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year < 1968) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 33829) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM cast_info WHERE role_id > 1) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'JOIN_PROJECT_BOTH_TRANSPOSE']",7.757222652,7.574925025,
2426,346.0,346,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1986 AND mi.info_type_id=3;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year > 1986) AS t222 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 3) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],3.796571334,3.645129601,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2427,1444.0,1444,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1996 AND mi.info_type_id=4;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year > 1996) AS t218 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 4) AS t219 ON t218.id = t219.movie_id INNER JOIN movie_info_idx AS movie_info_idx60 ON t218.id = movie_info_idx60.movie_id,['FILTER_INTO_JOIN'],3.185464859,3.105135202,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2428,,351,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2004 AND mi.info_type_id<67;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 1608937 AND role_id > 2) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",1.794188976,1.746046146,
2429,659.0,659,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2011 AND mi.info_type_id<16 AND mi_idx.info_type_id=99;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year > 2011) AS t277 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 16) AS t278 ON t277.id = t278.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 99) AS t279 ON t277.id = t279.movie_id,['FILTER_INTO_JOIN'],1.929027398,1.844262679,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2430,,656,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2012 AND mi.info_type_id>15;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 72366) AS t ON title.id = t.movie_id INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],0.215826193,0.162940184,
2431,,1362,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<1953 AND mi.info_type_id>1 AND mi_idx.info_type_id=99;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 11776) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 25307) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],0.325887203,0.294368982,
2432,417.0,417,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<1997 AND mi.info_type_id=7;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 1997) AS t222 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 7) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],3.25624307,3.211642424,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2433,,1684,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2002 AND mi.info_type_id>3 AND mi_idx.info_type_id=101;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1995) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 83825 AND company_type_id > 1) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",0.636697372,0.611862262,
2434,1595.0,1595,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2003 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 2003) AS t INNER JOIN movie_info ON t.id = movie_info.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t0 ON t.id = t0.movie_id;,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REDUCE_EXPRESSIONS']",6.19867142,6.180246909,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2435,211.0,211,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2005 AND mi.info_type_id<4 AND mi_idx.info_type_id>99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 2005) AS t271 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 4) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],3.816809416,3.584126472,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2436,,349,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2006 AND mi_idx.info_type_id>99;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 437) AS t ON title.id = t.movie_id INNER JOIN cast_info ON title.id = cast_info.movie_id,['FILTER_INTO_JOIN'],2.600332419,2.114728133,
2437,484.0,484,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2011 AND mi.info_type_id<4;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 2011) AS t213 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 4) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],4.672584136,4.605662584,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2438,,158,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2012 AND mi.info_type_id>16;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 16264) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],1.429051638,1.185537418,
2439,,1875,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2012;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 2012) AS t158 INNER JOIN movie_info AS movie_info60 ON t158.id = movie_info60.movie_id INNER JOIN movie_info_idx AS movie_info_idx60 ON t158.id = movie_info_idx60.movie_id,['FILTER_INTO_JOIN'],39.15465395,38.83295846,
2440,,1986,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=2013 AND mi.info_type_id=7;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 245) AS t ON title.id = t.movie_id,"['FILTER_PROJECT_TRANSPOSE', 'FILTER_INTO_JOIN']",0.233532031,0.200341225,
2441,,88,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>2000 AND mi.info_type_id=2;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year > 2000) AS t222 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 2) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],3.677399953,3.664503495,
2442,,1675,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>2008 AND mi.info_type_id=8;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year > 1924) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 335) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],0.334130287,0.319951852,
2443,,487,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=2 AND t.production_year=1982;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 101) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 14889) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],0.340427558,0.300975402,
2444,,1253,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=2 AND t.production_year>2008 AND mi.info_type_id=3;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 2 AND production_year > 2008) AS t213 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 3) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],3.536640326,3.487088362,
2445,896.0,896,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=2 AND t.production_year>2008 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 2 AND production_year > 2008) AS t222 INNER JOIN movie_info AS movie_info61 ON t222.id = movie_info61.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t223 ON t222.id = t223.movie_id,['FILTER_INTO_JOIN'],1.720953465,1.679721912,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2446,880.0,880,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND mi.info_type_id>8;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 3) AS t213 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 8) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],4.272128264,4.175726493,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2447,,1157,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.production_year<2008 AND mi.info_type_id<16;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 15987) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],1.479730368,1.287640651,
2448,701.0,701,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND t.production_year>1996 AND mi.info_type_id<16 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 4 AND production_year > 1996) AS t282 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 16) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t284 ON t282.id = t284.movie_id,['FILTER_INTO_JOIN'],1.952714602,1.794340769,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2449,,1462,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mi.info_type_id<5 AND mi_idx.info_type_id=101;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 11414) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],1.554941575,1.535315355,
2450,270.0,270,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mi.info_type_id=110 AND mi_idx.info_type_id=99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t282 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 110) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 99) AS t284 ON t282.id = t284.movie_id,['FILTER_INTO_JOIN'],0.801891406,0.78890427,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2451,,877,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mi.info_type_id>13 AND mi_idx.info_type_id<101;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 71849) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],0.34775877,0.288858652,
2452,,1131,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mi.info_type_id>3 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t277 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 3) AS t278 ON t277.id = t278.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t279 ON t277.id = t279.movie_id,['FILTER_INTO_JOIN'],2.133852959,2.054976384,
2453,,232,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mi.info_type_id>92 AND mi_idx.info_type_id=100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t271 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 92) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 100) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],2.042639812,1.976871093,
2454,,2108,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<1987;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year = 2012) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2741651 AND role_id > 5) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",9.76423502,9.597957373,
2455,,1859,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<1998 AND mi.info_type_id>3;",SELECT * FROM title INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 2987) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],5.164037307,5.076614698,
2456,,107,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2004 AND mi.info_type_id>16;",SELECT * FROM (SELECT * FROM title WHERE production_year < 2010) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 613) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'FILTER_CORRELATE']",0.291536748,0.261313438,
2457,,1713,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2007 AND mi.info_type_id<107;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE role_id = 4) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 2488) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS']",8.238497893,8.05891792,
2458,165.0,165,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2011 AND mi.info_type_id<3;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2011) AS t217 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 3) AS t218 ON t217.id = t218.movie_id INNER JOIN movie_info_idx AS movie_info_idx60 ON t217.id = movie_info_idx60.movie_id,['FILTER_INTO_JOIN'],3.186456839,3.101669232,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2459,243.0,243,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1987 AND mi.info_type_id=7;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1987) AS t213 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 7) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],2.343302011,2.326799393,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2460,208.0,208,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1996 AND mi_idx.info_type_id>99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1996) AS t213 INNER JOIN movie_info AS movie_info59 ON t213.id = movie_info59.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t214 ON t213.id = t214.movie_id,['FILTER_INTO_JOIN'],2.069590648,1.99767677,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2461,708.0,708,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2008 AND mi.info_type_id<16;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 2008) AS t222 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 16) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],3.700148026,3.551639875,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2462,1194.0,1194,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2010 AND mi.info_type_id>18;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 2010) AS t218 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 18) AS t219 ON t218.id = t219.movie_id INNER JOIN movie_info_idx AS movie_info_idx60 ON t218.id = movie_info_idx60.movie_id,['FILTER_INTO_JOIN'],2.649172624,2.58849144,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2463,359.0,359,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2012 AND mi.info_type_id>3;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 2012) AS t222 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 3) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],4.491633733,4.447453658,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2464,,1274,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1962 AND mi.info_type_id=7 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id = 1257579) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",1.335995754,1.278288682,
2465,,1580,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1969 AND mi.info_type_id=3;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 2 AND production_year = 1995) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],1.796620766,1.738145034,
